Repo,commit_message,time,churn,insertions,deletions,files_changed
csc216-002-P3-011,"bMerge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""",1480730455,101,4,21324,101
csc216-002-P3-011,b'created javadoc',1480730140,91,0,21307,91
csc216-002-P3-011,b'added name for author',1480729818,10,3,16,10
csc216-002-P3-011,b'bbtp',1480730414,1,0,0,1
csc216-002-P3-011,b'trying to fix last ts case test case for addTaskList()',1480729354,1,14,25,1
csc216-002-P3-011,b'last TS test\n',1480728129,1,1,1,1
csc216-002-P3-011,b'pmd err in al test',1480728063,1,1,2,1
csc216-002-P3-011,b'Fixing ts errors',1480727966,5,3,6,5
csc216-002-P3-011,b'Fixing TS test casese',1480727439,7,4,18,7
csc216-002-P3-011,b'update',1480726897,1,1,1,1
csc216-002-P3-011,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""",1480726881,5,43,57,5
csc216-002-P3-011,b'cs errs',1480726592,3,33,35,3
csc216-002-P3-011,b'fixing cs and pmd',1480726364,4,11,23,4
csc216-002-P3-011,b'updated task edit pane',1480726871,1,6,6,1
csc216-002-P3-011,b'fixed checkstyle error',1480725595,1,0,1,1
csc216-002-P3-011,b'fixed some checkstyle errors',1480725411,2,6,3,2
csc216-002-P3-011,b'fixed some checkstyle errors',1480725195,2,12,12,2
csc216-002-P3-011,b'updated task edit pane',1480722493,1,8,30,1
csc216-002-P3-011,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""",1480721974,3,25,25,3
csc216-002-P3-011,b'fixing notify observer in cat list',1480719769,1,1,2,1
csc216-002-P3-011,b'FIXIN TS TEST CASES ',1480719286,3,24,23,3
csc216-002-P3-011,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""",1480718875,6,35,255,6
csc216-002-P3-011,b'added open data file test Please dont break........',1480718722,1,11,11,1
csc216-002-P3-011,b'Pls dont break...\n\n-slowly testing TDL io',1480718481,5,13,18,5
csc216-002-P3-011,"bPls don't red ball...\n\n-rebuilding tests to TDL""""""""Pls don't red ball...\n\n-rebuilding tests to TDL""""Pls don't red ball...\n\n-rebuilding tests to TDL""",1480718160,1,0,76,1
csc216-002-P3-011,b'rebuilding all the tests step by step',1480717875,2,21,155,2
csc216-002-P3-011,b'In last commit reverted to that before ArrayList problem\n\n-Changed ArrayList<E> references to ArrayList in ToDoList()',1480717309,1,12,17,1
csc216-002-P3-011,b'updated task edit pane',1480709983,1,0,42,1
csc216-002-P3-011,b'Implemented TDL have to test it now......',1480705960,3,4,32,3
csc216-002-P3-011,b'working on TDL',1480701215,1,7,42,1
csc216-002-P3-011,b'working on TDL rn. Gonna take a nap and start again.',1480667194,1,9,20,1
csc216-002-P3-011,b'formatting and minor clean up',1480661344,23,669,873,23
csc216-002-P3-011,b'Task and TaskList testing complete...on to ToDoList.....',1480660945,4,28,303,4
csc216-002-P3-011,b'Testing category complete',1480648046,3,36,84,3
csc216-002-P3-011,b'CategoryList tests complete will finish Category testing now\n\n-next is TaskList and Task tests ',1480644729,5,49,227,5
csc216-002-P3-011,b'Wrote Task and TaskList have to write test for CL and TL now \n\n',1480633410,3,42,140,3
csc216-002-P3-011,b'Task written writing TaskList now',1480627612,1,51,57,1
csc216-002-P3-011,b'Testing and implementing of LL complete',1480624835,2,14,184,2
csc216-002-P3-011,b'finished implementing gui methods',1480615949,1,11,22,1
csc216-002-P3-011,b'I have gone to the depths of recursion and awoken death from the\notherside. Please let this mean *something*. ',1480585191,3,57,145,3
csc216-002-P3-011,b'Slight fix in ArrayList working on LinkedList',1480569504,3,10,26,3
csc216-002-P3-011,"bMerge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""",1480566932,2,4,34,2
csc216-002-P3-011,b'update',1480561838,2,2,2,2
csc216-002-P3-011,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""",1480561814,2,100,226,2
csc216-002-P3-011,b'finished working on TaskListPane updates tasktablemodel',1480561801,2,3,33,2
csc216-002-P3-011,b'ArrayList implementation and testing complete',1480566918,2,25,236,2
csc216-002-P3-011,"bMerge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""",1480551287,2,10,27,2
csc216-002-P3-011,b'worked on tasklistpane',1480546838,1,7,13,1
csc216-002-P3-011,b'finished tasktablemodel',1480546295,1,3,14,1
csc216-002-P3-011,"bWorking on ArrayList and test\n\n-Well i'm not sleeping tonight.""""""""Working on ArrayList and test\n\n-Well i'm not sleeping tonight.""""Working on ArrayList and test\n\n-Well i'm not sleeping tonight.""",1480551243,2,100,226,2
csc216-002-P3-011,"bMerge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of\ngit@github.ncsu.edu:engr-csc216-fall2016/csc216-002-P3-011.git""",1480545459,3,41,128,3
csc216-002-P3-011,b'worked on tasktablemodel',1480545278,1,8,9,1
csc216-002-P3-011,b'worked on TaskEditPane',1480544563,1,20,106,1
csc216-002-P3-011,b'worked on taskeditpane',1480520994,1,11,11,1
csc216-002-P3-011,b'Working on Implementing category list',1480545326,4,31,87,4
csc216-002-P3-011,b'working on implementing task and category',1480462265,2,11,38,2
csc216-002-P3-011,b'trying to figure out observer pattern',1480457990,1,0,1,1
csc216-002-P3-011,b'setTitle observer pattern',1480457819,1,0,5,1
csc216-002-P3-011,b'Added java comments in GUI components',1480455176,2,29,79,2
csc216-002-P3-011,b'Added comments to TaskEditPane\n\n-have to add to TaskTableModel and TaskListPane',1480453794,1,77,124,1
csc216-002-P3-011,b'List models java caomments',1480452950,2,62,185,2
csc216-002-P3-011,b'Task and Category java comments',1480450721,2,76,183,2
csc216-002-P3-011,b'task extending observable',1480447631,1,1,2,1
csc216-002-P3-011,b'Fixing category',1480447529,1,1,4,1
csc216-002-P3-011,b'CategoryList skeleton fixed....I think',1480447157,1,4,9,1
csc216-002-P3-011,b'Used the wrong name.......',1480446552,68,4236,4236,68
csc216-002-P3-011,"b'Project3"" not ""Project 3""'""""'""Project3"" not ""Project 3""""""Project3"" not ""Project """"Project3"" not ""Project """"roject3"" not """"""oject3""",1480446095,1,1,1,1
csc216-002-P3-011,b'Fixed compiling errors',1480445831,2,9,32,2
csc216-002-P3-011,b'Commented and completed skeleton for ToDoList',1480439994,2,35,417,2
csc216-002-P3-011,b'Completed full skeleton for TaskTableModel partially for TaskListPane\n\n ',1479763502,3,3,124,3
csc216-002-P3-011,b'Completed skeleton CategoryList',1479761861,1,16,123,1
csc216-002-P3-011,b'edited LinkedList value field finished creating TaskEditPane skeleton',1479499676,2,1,245,2
csc216-002-P3-011,b'Completed util list skeleton\n\n-partially completed CategoryList skeleton',1479425779,4,90,366,4
csc216-002-P3-011,b'added fields to TaskEditPane',1479423201,1,1,34,1
csc216-002-P3-011,b'update',1479422546,1,1,1,1
csc216-002-P3-011,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-011.git""",1479422531,3,4,475,3
csc216-002-P3-011,b'Added comments to list utils',1479421968,2,1,167,2
csc216-002-P3-011,b'Added List util skeleton',1479421265,3,4,309,3
csc216-002-P3-011,b'added test classes and methods to Task and Category',1479422519,10,15,406,10
csc216-002-P3-011,b'added provided code made Category skeleton',1479421413,3,4,226,3
csc216-002-P3-011,b'added provided ui code',1479420481,10,10,1836,10
csc216-002-P3-011,b'update',1479419843,1,5,0,1
csc216-002-P3-011,b'created classes',1479419807,26,0,145,26
csc216-002-P3-011,b'Initial commit',1470766115,0,0,0,0
csc216-002-P3-012,b'Generated javadoc.',1480727040,109,0,32248,109
csc216-002-P3-012,b'Fixed row update error in TaskListPane and TaskTableModel',1480725877,2,15,16,2
csc216-002-P3-012,b'Reverted previous change',1480721476,1,10,14,1
csc216-002-P3-012,b'Slght javadoc fixes change to ToDoList update method',1480721226,2,16,12,2
csc216-002-P3-012,b'More javadoc fixes',1480721102,2,2,2,2
csc216-002-P3-012,b'Update javadoc',1480720975,2,21,86,2
csc216-002-P3-012,b'position fixed',1480718447,2,20,30,2
csc216-002-P3-012,b'Fixed checkstyle error in TaskEditPane()',1480716785,1,1,1,1
csc216-002-P3-012,b'Fixed 2dArray Test',1480716682,1,5,5,1
csc216-002-P3-012,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""",1480716506,1,5,5,1
csc216-002-P3-012,b'fix problem',1480716388,1,5,5,1
csc216-002-P3-012,b'Fixed TaskList 2d Array method',1480716481,2,5,5,2
csc216-002-P3-012,b'almost done just need to clear the time at the start new List',1480715579,5,10,25,5
csc216-002-P3-012,b'Added BBTP',1480713866,1,0,0,1
csc216-002-P3-012,b'prinln',1480694914,4,22,26,4
csc216-002-P3-012,b'Updated javadoc on test classes',1480661163,5,26,34,5
csc216-002-P3-012,b'Update javadoc for test cases',1480658469,6,12,14,6
csc216-002-P3-012,b'Revised javadoc for all Project 3 classes will revise test javadoc\nnext.',1480655595,5,21,54,5
csc216-002-P3-012,"bcompleted can't not update""""""""completed can't not update""""completed can't not update""",1480651339,1,0,1,1
csc216-002-P3-012,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""",1480650619,2,7,7,2
csc216-002-P3-012,b'gui fix',1480649430,1,5,5,1
csc216-002-P3-012,b'edit panel',1480646156,1,2,2,1
csc216-002-P3-012,b'Updated javadoc for TaskList',1480650612,1,1,3,1
csc216-002-P3-012,b'todoList',1480635208,1,11,15,1
csc216-002-P3-012,b'Changed this.setchanged() to this.setchanged(true) in ToDoList update\nmethod',1480634355,1,1,1,1
csc216-002-P3-012,b'Added null check to ToDoList update method',1480633988,1,1,1,1
csc216-002-P3-012,b'Added observable check to ToDoList update method',1480633803,3,4,14,3
csc216-002-P3-012,b'Improvments on JavaDoc as well as observer changes to Task + Category',1480633096,4,5,8,4
csc216-002-P3-012,b'edit panel',1480631254,1,1,4,1
csc216-002-P3-012,b'edit panel',1480630942,1,1,3,1
csc216-002-P3-012,b'done',1480627158,3,43,55,3
csc216-002-P3-012,b'gui show up now',1480621895,3,15,13,3
csc216-002-P3-012,b'Going to office hour but still fail',1480612575,1,5,35,1
csc216-002-P3-012,b'working on taskEdit panel',1480609110,1,3,34,1
csc216-002-P3-012,b'todoList',1480565956,1,21,10,1
csc216-002-P3-012,b'pmd',1480565678,1,2,2,1
csc216-002-P3-012,b'checkStyle',1480565423,3,4,2,3
csc216-002-P3-012,b'update ',1480565059,3,13,26,3
csc216-002-P3-012,b'update',1480543216,3,5,7,3
csc216-002-P3-012,b'update',1480542502,1,1,1,1
csc216-002-P3-012,b'try to fix update',1480541985,2,5,19,2
csc216-002-P3-012,b'Added potential sorting method for addTask',1480559167,1,1,22,1
csc216-002-P3-012,b'3 failures',1480536776,2,6,5,2
csc216-002-P3-012,b'todoList',1480536616,1,4,5,1
csc216-002-P3-012,b'update',1480536422,1,1,1,1
csc216-002-P3-012,b'todoList',1480536286,1,0,2,1
csc216-002-P3-012,b'task List',1480535825,1,9,9,1
csc216-002-P3-012,b'update',1480535647,1,10,3,1
csc216-002-P3-012,b'test',1480535487,1,13,9,1
csc216-002-P3-012,b'test',1480535305,2,21,22,2
csc216-002-P3-012,b'test',1480533949,3,0,28,3
csc216-002-P3-012,b'Reintroduced test methods for linked list',1480545830,1,31,28,1
csc216-002-P3-012,b'Should fix problem with double adding to end of emtpy list',1480545682,2,28,32,2
csc216-002-P3-012,b'Reverted previous change',1480545413,1,2,5,1
csc216-002-P3-012,b'Hopefully fixes adding to end of emtpy list bug in LinkedList add',1480545294,1,3,1,1
csc216-002-P3-012,b'Should fix case of adding to end of emtpy list making list size 2',1480545088,1,5,4,1
csc216-002-P3-012,b'added trivial solution for head being null to add(index object)',1480544638,1,0,3,1
csc216-002-P3-012,b'Added duplicate check to LinkedList add method',1480544496,1,0,7,1
csc216-002-P3-012,b'Added duplicate check to ArrayList add method',1480544147,1,0,5,1
csc216-002-P3-012,b'Changes instances of illegal argument to index out of bounds for\nadd/remove methods',1480543937,2,4,4,2
csc216-002-P3-012,b'Reverted changes on remove(index) in ArrayList',1480543794,1,1,1,1
csc216-002-P3-012,b'Working on index bounds for illegal argument test',1480543702,1,2,2,1
csc216-002-P3-012,b'Removed failing test in LinkedListTest',1480543511,1,4,0,1
csc216-002-P3-012,b'Attempted fix on ArrayList index testing',1480543362,2,0,11,2
csc216-002-P3-012,b'Quick fix to index range check on add',1480541774,1,1,1,1
csc216-002-P3-012,b'Expanded testing on add and index check for add',1480541459,2,9,21,2
csc216-002-P3-012,b'Added trivial case of adding to end of list to add(index object) and\nremoved it from instertAt()',1480540631,1,7,9,1
csc216-002-P3-012,b'Swapped two if statements in insertAt pertaining to being at the end of\nthe list',1480540254,1,3,3,1
csc216-002-P3-012,b'Fixed index bounds check on remove(int) method',1480538526,1,1,1,1
csc216-002-P3-012,b'Added end of list trivial solution to insertAt method',1480537613,1,3,9,1
csc216-002-P3-012,b'Added trivial answer solution to indexOf method',1480537373,1,0,3,1
csc216-002-P3-012,b'Reverted last two builds',1480536208,1,1,1,1
csc216-002-P3-012,b'Altered for loop within insertAt',1480535865,1,1,1,1
csc216-002-P3-012,b'Reverted previous build and reused some of its code on insertAt',1480535380,1,7,4,1
csc216-002-P3-012,b'Remodeled insertAt to better handle null pointer exceptions',1480535104,1,4,7,1
csc216-002-P3-012,b'Reverted previous build and modified duplicate check in add(object)',1480534138,1,5,5,1
csc216-002-P3-012,b'Moved null head check in front of duplicate check in add(object)',1480533971,1,4,4,1
csc216-002-P3-012,b'Added duplicate check to add(object) method',1480533623,1,11,11,1
csc216-002-P3-012,b'Added duplicate check to add(indexobject) method',1480533237,1,0,7,1
csc216-002-P3-012,b'added index check to get method',1480532980,1,0,3,1
csc216-002-P3-012,b'Added null check to non-indexed add method',1480532654,1,0,3,1
csc216-002-P3-012,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""",1480532366,3,11,12,3
csc216-002-P3-012,b'taskList failures',1480532284,3,11,12,3
csc216-002-P3-012,b'Added index out of bounds exception to remove method',1480532358,1,0,3,1
csc216-002-P3-012,b'test failures',1480530834,3,6,18,3
csc216-002-P3-012,b'fix a few test failures',1480530131,5,9,18,5
csc216-002-P3-012,b'fix a few test failures',1480529682,5,5,10,5
csc216-002-P3-012,b'test',1480529221,1,7,7,1
csc216-002-P3-012,b'fix some test failure\n',1480528901,2,3,5,2
csc216-002-P3-012,b'fix checkstyle and pmd\n',1480520407,2,9,5,2
csc216-002-P3-012,b'ts test\n',1480520136,2,11,32,2
csc216-002-P3-012,b'to do List',1480519297,1,0,159,1
csc216-002-P3-012,b'green ball',1480517512,2,2,2,2
csc216-002-P3-012,b'checkstyle and pmd\n',1480517420,7,18,19,7
csc216-002-P3-012,"bpanel don't know how to do""""""""panel don't know how to do""""panel don't know how to do""",1480517056,1,20,36,1
csc216-002-P3-012,b'Not finished yet. I would do it on tomorrow',1480479553,1,19,69,1
csc216-002-P3-012,"bMerge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""""Merge branch 'master' of https://github.ncsu.edu/engr-csc216-fall2016/csc216-002-P3-012.git""",1480478987,6,67,9,6
